Date,Type,Shares,Loot,Applicant,Title,Token,In,Out
1592915873,Process Proposal,0,0,0x0afecc5965a13840d93210a6985eeb216e2ad4ea,,WETH,0,114.2353
1592293203,Process Proposal,100000,0,0x7a9a568ba107ae35c31e7fda6b99ceddde1e625b,,WETH,120.0,0
1591906538,Process Proposal,100000,0,0x3c44ccfae554eb4a15041217203c61bf068d6c33,,WETH,120.0,0
1591797163,Process Proposal,100000,0,0x75afaece8cf2a7974b1e541648923afd9339b3f8,,WETH,120.0,0
1591797121,Process Proposal,100000,0,0x7ff9d98cf5f4456e31f1126e994f1fe09684c260,,WETH,120.0,0
1591733125,Process Proposal,0,0,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,,WETH,0,244.0465
1590148600,Process Proposal,100000,0,0x06601571aa9d3e8f5f7cdd5b993192618964bab5,,WETH,120.0,0
1589825462,Process Proposal,100000,0,0x193bd90b68eb1df24d9c52d78960717b5e2ec9bb,,WETH,120.0,0
1589825385,Process Proposal,100000,0,0x65cab6ff147945c52346d3930cff10f1703fbe21,,WETH,120.0,0
1589825333,Process Proposal,100000,0,0x2e160bca6767ca5b39a9e95510df8fe5211362e6,,WETH,120.0,0
1589825294,Process Proposal,100000,0,0xde6ab16a4015c680daab58021815d09ddb57db8e,,WETH,120.0,0
1589825278,Process Proposal,100000,0,0x9b17d8020abd4077e0be12e5faa6e936ac53008d,,WETH,120.0,0
1589825249,Process Proposal,100000,0,0x4cb2ccbf80ddf2c12f8199b75c849cfa658ba9b5,,WETH,120.0,0
1589825195,Process Proposal,100000,0,0x830ee29452f01ae4302bdde2ec6411604634e006,,WETH,120.0,0
1589825174,Process Proposal,100000,0,0x6d9aba400a2a487a5fb76c6d56518835553cd284,,WETH,120.0,0
1589825157,Process Proposal,100000,0,0xe1a3435b683d863bcb6c8aa093de08ed0557ee99,,WETH,120.0,0
1589825149,Process Proposal,100000,0,0x65cab6ff147945c52346d3930cff10f1703fbe21,,WETH,120.0,0
1589825106,Process Proposal,100000,0,0x725e7ee0fddebfd1c2ee57096f7e9f841cdd44f9,,WETH,120.0,0
1589825094,Process Proposal,100000,0,0x46a968f38f2ef98eb51cc8c8a2c641fd47042964,,WETH,120.0,0
1589825046,Process Proposal,100000,0,0x512e07a093aaa20ba288392eadf03838c7a4e522,,WETH,120.0,0
1589825018,Process Proposal,100000,0,0x407d1349a1179472c29dc58431ce9bfca3f5fecd,,WETH,120.0,0
1589824974,Process Proposal,100000,0,0x108a1448970b6a4bb3f427cd42040634bffae725,,WETH,120.0,0
1589824929,Process Proposal,100000,0,0xf8a685702347377e396486967399f33c6c0c0a29,,WETH,120.0,0
1589824909,Process Proposal,100000,0,0x149592af062ff58bc35b6fdd98831dcf2b939932,,WETH,120.0,0
1589824862,Process Proposal,100000,0,0x4f567a2f63466973592ac94ea09ce59d02b00f24,,WETH,120.0,0
1589824718,Process Proposal,100000,0,0x5bcfbbe06d2de987d185ac1c0a17f98db028ee45,,WETH,120.0,0
1589824670,Process Proposal,100000,0,0xbf7db386ba18184b91d2b98e13f25ddebc096f1c,,WETH,120.0,0
1589824612,Process Proposal,100000,0,0x62e2f894964197a2458d8e8276e43450e9f5b885,,WETH,120.0,0
1589824583,Process Proposal,100000,0,0xbf84a11fcdccb9c6ade93e9e65f30c8231e3e3f8,,WETH,120.0,0
1589824541,Process Proposal,100000,0,0x85c7199b5a36e87956cca466233de6710e849d6d,,WETH,120.0,0
1589824518,Process Proposal,100000,0,0x0db737faac55c104e2cca99e982ce8658cabbcc8,,WETH,120.0,0
